t,robot_id,x,y,battery,workload,state
188.500,r05,0.619776,0.558517,0.183850,0,NAVIGATE
188.500,r06,1.310284,0.886888,0.803073,2,WAIT_PEERS
189.000,r00,0.697733,0.496548,0.325116,1,NAVIGATE
189.000,r01,1.270274,0.854997,0.533806,2,WAIT_PEERS
189.000,r02,1.300863,1.189437,0.683535,2,EXECUTE
189.000,r03,1.326767,1.098686,0.403254,2,NAVIGATE
189.000,r04,1.163190,1.226011,0.895384,2,NAVIGATE
189.000,r05,0.619776,0.558517,0.183810,0,NAVIGATE
189.000,r06,1.310284,0.886888,0.803033,2,WAIT_PEERS
189.500,r00,0.736847,0.488173,0.324700,1,NAVIGATE
189.500,r01,1.270274,0.854997,0.533766,2,WAIT_PEERS
189.500,r02,1.300863,1.189437,0.683495,2,EXECUTE
189.500,r03,1.318575,1.059534,0.402838,2,NAVIGATE
189.500,r04,1.168331,1.241163,0.895194,2,WAIT_PEERS
189.500,r05,0.635085,0.553866,0.183619,0,NAVIGATE
189.500,r06,1.310284,0.886888,0.802993,2,WAIT_PEERS
190.000,r00,0.775960,0.479798,0.324284,1,NAVIGATE
190.000,r01,1.270274,0.854997,0.533726,2,WAIT_PEERS
190.000,r02,1.300863,1.189437,0.683455,2,EXECUTE
190.000,r03,1.310383,1.020382,0.402422,2,NAVIGATE
190.000,r04,1.168331,1.241163,0.895154,2,WAIT_PEERS
190.000,r05,0.673358,0.542240,0.183203,0,NAVIGATE
190.000,r06,1.310284,0.886888,0.802953,2,WAIT_PEERS
190.500,r00,0.783783,0.478123,0.324169,1,EXECUTE
190.500,r01,1.270274,0.854997,0.533686,2,WAIT_PEERS
190.500,r02,1.300863,1.189437,0.683415,2,EXECUTE
190.500,r03,1.302192,0.981230,0.402006,2,NAVIGATE
190.500,r04,1.168331,1.241163,0.895114,2,WAIT_PEERS
190.500,r05,0.711632,0.530614,0.182787,0,NAVIGATE
190.500,r06,1.310284,0.886888,0.802913,2,WAIT_PEERS
191.000,r00,0.783783,0.478123,0.324129,1,EXECUTE
191.000,r01,1.270274,0.854997,0.533646,2,WAIT_PEERS
191.000,r02,1.300863,1.189437,0.683375,2,EXECUTE
191.000,r03,1.294000,0.942078,0.401590,2,NAVIGATE
191.000,r04,1.168331,1.241163,0.895074,2,WAIT_PEERS
191.000,r05,0.749905,0.518988,0.182371,0,NAVIGATE
191.000,r06,1.310284,0.886888,0.802873,2,WAIT_PEERS
191.500,r00,0.783783,0.478123,0.324089,1,EXECUTE
191.500,r01,1.270274,0.854997,0.533606,2,EXECUTE
191.500,r02,1.300863,1.189437,0.683335,2,EXECUTE
191.500,r03,1.287447,0.910756,0.401249,2,EXECUTE
191.500,r04,1.168331,1.241163,0.895034,2,WAIT_PEERS
191.500,r05,0.788178,0.507361,0.181955,0,NAVIGATE
191.500,r06,1.310284,0.886888,0.802833,2,EXECUTE
192.000,r00,0.783783,0.478123,0.324049,1,EXECUTE
192.000,r01,1.270274,0.854997,0.533566,2,EXECUTE
192.000,r02,1.300863,1.189437,0.683295,2,EXECUTE
192.000,r03,1.287447,0.910756,0.401209,2,EXECUTE
192.000,r04,1.168331,1.241163,0.894994,2,WAIT_PEERS
192.000,r05,0.826451,0.495735,0.181539,0,NAVIGATE
192.000,r06,1.310284,0.886888,0.802793,2,EXECUTE
192.500,r00,0.783783,0.478123,0.324009,1,EXECUTE
192.500,r01,1.270274,0.854997,0.533526,2,EXECUTE
192.500,r02,1.300863,1.189437,0.683255,2,EXECUTE
192.500,r03,1.287447,0.910756,0.401169,2,EXECUTE
192.500,r04,1.168331,1.241163,0.894954,2,WAIT_PEERS
192.500,r05,0.864724,0.484109,0.181123,0,NAVIGATE
192.500,r06,1.310284,0.886888,0.802753,2,EXECUTE
193.000,r00,0.783783,0.478123,0.323969,1,EXECUTE
193.000,r01,1.270274,0.854997,0.533486,2,EXECUTE
193.000,r02,1.300863,1.189437,0.683215,2,EXECUTE
193.000,r03,1.287447,0.910756,0.401129,2,EXECUTE
193.000,r04,1.168331,1.241163,0.894914,2,WAIT_PEERS
193.000,r05,0.902997,0.472483,0.180707,0,NAVIGATE
193.000,r06,1.310284,0.886888,0.802713,2,EXECUTE
193.500,r00,0.783783,0.478123,0.323929,1,EXECUTE
193.500,r01,1.270274,0.854997,0.533446,2,EXECUTE
193.500,r02,1.300863,1.189437,0.683175,2,EXECUTE
193.500,r03,1.287447,0.910756,0.401089,2,EXECUTE
193.500,r04,1.168331,1.241163,0.894874,2,WAIT_PEERS
193.500,r05,0.941270,0.460856,0.180291,0,NAVIGATE
193.500,r06,1.310284,0.886888,0.802673,2,EXECUTE
194.000,r00,0.783783,0.478123,0.323889,1,EXECUTE
194.000,r01,1.270274,0.854997,0.533406,2,EXECUTE
194.000,r02,1.300863,1.189437,0.683135,2,EXECUTE
194.000,r03,1.287447,0.910756,0.401049,2,EXECUTE
194.000,r04,1.168331,1.241163,0.894834,2,WAIT_PEERS
194.000,r05,0.979543,0.449230,0.179875,0,NAVIGATE
194.000,r06,1.310284,0.886888,0.802633,2,EXECUTE
194.500,r00,0.783783,0.478123,0.323849,1,EXECUTE
194.500,r01,1.270274,0.854997,0.533366,2,EXECUTE
194.500,r02,1.300863,1.189437,0.683095,2,EXECUTE
194.500,r03,1.287447,0.910756,0.401009,2,EXECUTE
194.500,r04,1.168331,1.241163,0.894794,2,WAIT_PEERS
194.500,r05,1.017816,0.437604,0.179459,0,NAVIGATE
194.500,r06,1.310284,0.886888,0.802593,2,EXECUTE
195.000,r00,0.783783,0.478123,0.323809,2,EXECUTE
195.000,r01,1.270274,0.854997,0.533326,2,EXECUTE
195.000,r02,1.300863,1.189437,0.683055,2,EXECUTE
195.000,r03,1.287447,0.910756,0.400969,2,EXECUTE
195.000,r04,1.168331,1.241163,0.894754,2,WAIT_PEERS
195.000,r05,1.017816,0.437604,0.179419,1,NAVIGATE
195.000,r06,1.310284,0.886888,0.802553,2,EXECUTE
195.500,r00,0.783783,0.478123,0.323769,2,EXECUTE
195.500,r01,1.270274,0.854997,0.533286,2,EXECUTE
195.500,r02,1.300863,1.189437,0.683015,2,EXECUTE
195.500,r03,1.287447,0.910756,0.400929,2,EXECUTE
195.500,r04,1.168331,1.241163,0.894714,2,WAIT_PEERS
195.500,r05,1.017816,0.437604,0.179379,1,NAVIGATE
195.500,r06,1.310284,0.886888,0.802513,2,EXECUTE
196.000,r00,0.783783,0.478123,0.323729,1,EXECUTE
196.000,r01,1.270274,0.854997,0.533246,2,EXECUTE
196.000,r02,1.300863,1.189437,0.682975,2,EXECUTE
196.000,r03,1.287447,0.910756,0.400889,2,EXECUTE
196.000,r04,1.168331,1.241163,0.894674,2,WAIT_PEERS
196.000,r05,1.017816,0.437604,0.179339,1,NAVIGATE
196.000,r06,1.310284,0.886888,0.802473,2,EXECUTE
196.500,r00,0.783783,0.478123,0.323689,1,EXECUTE
196.500,r01,1.270274,0.854997,0.533206,2,EXECUTE
196.500,r02,1.300863,1.189437,0.682935,2,EXECUTE
196.500,r03,1.287447,0.910756,0.400849,2,EXECUTE
196.500,r04,1.168331,1.241163,0.894634,2,WAIT_PEERS
196.500,r05,1.017816,0.437604,0.179299,2,NAVIGATE
196.500,r06,1.310284,0.886888,0.802433,2,EXECUTE
197.000,r00,0.783783,0.478123,0.323649,2,EXECUTE
197.000,r01,1.270274,0.854997,0.533166,2,EXECUTE
197.000,r02,1.300863,1.189437,0.682895,2,EXECUTE
197.000,r03,1.287447,0.910756,0.400809,2,EXECUTE
197.000,r04,1.168331,1.241163,0.894594,2,WAIT_PEERS
197.000,r05,1.032657,0.443583,0.179109,3,NAVIGATE
197.000,r06,1.310284,0.886888,0.802393,2,EXECUTE
197.500,r00,0.783783,0.478123,0.323609,2,EXECUTE
197.500,r01,1.270274,0.854997,0.533126,2,EXECUTE
197.500,r02,1.300863,1.189437,0.682855,1,NAVIGATE
197.500,r03,1.287447,0.910756,0.400769,2,EXECUTE
197.500,r04,1.168331,1.241163,0.894554,2,WAIT_PEERS
197.500,r05,1.069759,0.458530,0.178693,3,NAVIGATE
197.500,r06,1.310284,0.886888,0.802353,2,EXECUTE
198.000,r00,0.783783,0.478123,0.323569,2,EXECUTE
198.000,r01,1.270274,0.854997,0.533086,2,EXECUTE
198.000,r02,1.300863,1.189437,0.682815,1,NAVIGATE
198.000,r03,1.287447,0.910756,0.400729,2,EXECUTE
198.000,r04,1.168331,1.241163,0.894514,2,WAIT_PEERS
198.000,r05,1.106862,0.473478,0.178277,3,NAVIGATE
198.000,r06,1.310284,0.886888,0.802313,2,EXECUTE
198.500,r00,0.783783,0.478123,0.323529,2,EXECUTE
198.500,r01,1.270274,0.854997,0.533046,2,EXECUTE
198.500,r02,1.300863,1.189437,0.682775,1,NAVIGATE
198.500,r03,1.287447,0.910756,0.400689,2,EXECUTE
198.500,r04,1.168331,1.241163,0.894474,2,WAIT_PEERS
198.500,r05,1.143964,0.488425,0.177861,3,NAVIGATE
198.500,r06,1.310284,0.886888,0.802273,2,EXECUTE
199.000,r00,0.783783,0.478123,0.323489,2,EXECUTE
199.000,r01,1.270274,0.854997,0.533006,2,EXECUTE
199.000,r02,1.268872,1.190215,0.682434,1,NAVIGATE
199.000,r03,1.287447,0.910756,0.400649,2,EXECUTE
199.000,r04,1.168331,1.241163,0.894434,2,WAIT_PEERS
199.000,r05,1.181066,0.503373,0.177445,3,NAVIGATE
199.000,r06,1.310284,0.886888,0.802233,2,EXECUTE
199.500,r00,0.783783,0.478123,0.323449,2,EXECUTE
199.500,r01,1.270274,0.854997,0.532966,2,EXECUTE
199.500,r02,1.228884,1.191189,0.682018,1,NAVIGATE
199.500,r03,1.287447,0.910756,0.400609,2,EXECUTE
199.500,r04,1.168331,1.241163,0.894394,2,WAIT_PEERS
199.500,r05,1.218168,0.518320,0.177029,3,NAVIGATE
199.500,r06,1.310284,0.886888,0.802193,2,EXECUTE
200.000,r00,0.783783,0.478123,0.323409,2,EXECUTE
200.000,r01,1.270274,0.854997,0.532926,2,EXECUTE
200.000,r02,1.212889,1.191578,0.681828,1,WAIT_PEERS
200.000,r03,1.287447,0.910756,0.400569,2,EXECUTE
200.000,r04,1.168331,1.241163,0.894354,2,WAIT_PEERS
200.000,r05,1.247850,0.530278,0.176688,3,EXECUTE
200.000,r06,1.310284,0.886888,0.802153,2,EXECUTE
200.500,r00,0.783783,0.478123,0.323369,2,EXECUTE
200.500,r01,1.270274,0.854997,0.532886,2,EXECUTE
200.500,r02,1.212889,1.191578,0.681788,1,WAIT_PEERS
200.500,r03,1.287447,0.910756,0.400529,2,EXECUTE
200.500,r04,1.168331,1.241163,0.894314,2,WAIT_PEERS
200.500,r05,1.247850,0.530278,0.176648,3,EXECUTE
200.500,r06,1.310284,0.886888,0.802113,2,EXECUTE
201.000,r00,0.783783,0.478123,0.323329,2,EXECUTE
201.000,r01,1.270274,0.854997,0.532846,2,EXECUTE
201.000,r02,1.212889,1.191578,0.681748,1,WAIT_PEERS
201.000,r03,1.287447,0.910756,0.400489,2,EXECUTE
201.000,r04,1.168331,1.241163,0.894274,2,WAIT_PEERS
201.000,r05,1.247850,0.530278,0.176608,3,EXECUTE
201.000,r06,1.310284,0.886888,0.802073,2,EXECUTE
201.500,r00,0.783783,0.478123,0.323289,2,EXECUTE
201.500,r01,1.270274,0.854997,0.532806,1,NAVIGATE
201.500,r02,1.212889,1.191578,0.681708,1,WAIT_PEERS
201.500,r03,1.287447,0.910756,0.400449,1,NAVIGATE
201.500,r04,1.168331,1.241163,0.894234,2,WAIT_PEERS
201.500,r05,1.247850,0.530278,0.176568,3,EXECUTE
201.500,r06,1.310284,0.886888,0.802033,1,NAVIGATE
202.000,r00,0.783783,0.478123,0.323249,2,EXECUTE
202.000,r01,1.270274,0.854997,0.532766,1,NAVIGATE
202.000,r02,1.212889,1.191578,0.681668,1,WAIT_PEERS
202.000,r03,1.287447,0.910756,0.400409,1,NAVIGATE
202.000,r04,1.168331,1.241163,0.894194,2,WAIT_PEERS
202.000,r05,1.247850,0.530278,0.176528,3,EXECUTE
202.000,r06,1.310284,0.886888,0.801993,1,NAVIGATE
202.500,r00,0.783783,0.478123,0.323209,2,EXECUTE
202.500,r01,1.270274,0.854997,0.532726,1,NAVIGATE
202.500,r02,1.212889,1.191578,0.681628,1,WAIT_PEERS
202.500,r03,1.287447,0.910756,0.400369,1,NAVIGATE
202.500,r04,1.168331,1.241163,0.894154,2,WAIT_PEERS
202.500,r05,1.247850,0.530278,0.176488,3,EXECUTE
202.500,r06,1.310284,0.886888,0.801953,1,NAVIGATE
203.000,r00,0.783783,0.478123,0.323169,2,EXECUTE
203.000,r01,1.272802,0.831130,0.532461,1,NAVIGATE
203.000,r02,1.212889,1.191578,0.681588,1,WAIT_PEERS
203.000,r03,1.280609,0.933761,0.400103,1,NAVIGATE
203.000,r04,1.168331,1.241163,0.894114,2,WAIT_PEERS
203.000,r05,1.247850,0.530278,0.176448,3,EXECUTE
203.000,r06,1.302601,0.909625,0.801687,1,NAVIGATE
203.500,r00,0.783783,0.478123,0.323129,2,EXECUTE
203.500,r01,1.277014,0.791353,0.532045,1,NAVIGATE
203.500,r02,1.212889,1.191578,0.681548,1,WAIT_PEERS
203.500,r03,1.269213,0.972103,0.399687,1,NAVIGATE
203.500,r04,1.168331,1.241163,0.894074,2,WAIT_PEERS
203.500,r05,1.247850,0.530278,0.176408,3,EXECUTE
203.500,r06,1.289797,0.947520,0.801271,1,NAVIGATE
204.000,r00,0.783783,0.478123,0.323089,2,EXECUTE
204.000,r01,1.281227,0.751575,0.531629,1,NAVIGATE
204.000,r02,1.212889,1.191578,0.681508,1,WAIT_PEERS
204.000,r03,1.257817,1.010446,0.399271,1,NAVIGATE
204.000,r04,1.168331,1.241163,0.894034,2,WAIT_PEERS
204.000,r05,1.247850,0.530278,0.176368,3,EXECUTE
204.000,r06,1.276993,0.985416,0.800855,1,NAVIGATE
204.500,r00,0.783783,0.478123,0.323049,2,EXECUTE
204.500,r01,1.285439,0.711798,0.531213,1,NAVIGATE
204.500,r02,1.212889,1.191578,0.681468,1,WAIT_PEERS
204.500,r03,1.246421,1.048788,0.398855,1,NAVIGATE
204.500,r04,1.168331,1.241163,0.893994,2,WAIT_PEERS
204.500,r05,1.247850,0.530278,0.176328,3,EXECUTE
204.500,r06,1.264189,1.023311,0.800439,1,NAVIGATE
205.000,r00,0.783783,0.478123,0.323009,2,EXECUTE
205.000,r01,1.289651,0.672020,0.530797,1,NAVIGATE
205.000,r02,1.212889,1.191578,0.681428,1,WAIT_PEERS
205.000,r03,1.235025,1.087130,0.398439,1,NAVIGATE
205.000,r04,1.168331,1.241163,0.893954,2,WAIT_PEERS
205.000,r05,1.247850,0.530278,0.176288,3,EXECUTE
205.000,r06,1.251385,1.061206,0.800023,1,NAVIGATE
205.500,r00,0.783783,0.478123,0.322969,1,NAVIGATE
205.500,r01,1.293864,0.632242,0.530381,1,NAVIGATE
205.500,r02,1.212889,1.191578,0.681388,1,WAIT_PEERS
205.500,r03,1.223629,1.125473,0.398023,1,NAVIGATE
205.500,r04,1.168331,1.241163,0.893914,2,WAIT_PEERS
205.500,r05,1.247850,0.530278,0.176248,3,EXECUTE
205.500,r06,1.238580,1.099101,0.799607,1,NAVIGATE
206.000,r00,0.783783,0.478123,0.322929,1,NAVIGATE
206.000,r01,1.298076,0.592465,0.529965,1,NAVIGATE
206.000,r02,1.212889,1.191578,0.681348,1,WAIT_PEERS
206.000,r03,1.212233,1.163815,0.397607,1,NAVIGATE
206.000,r04,1.168331,1.241163,0.893874,2,WAIT_PEERS
206.000,r05,1.247850,0.530278,0.176208,3,EXECUTE
206.000,r06,1.225776,1.136997,0.799191,1,NAVIGATE
206.500,r00,0.791481,0.475945,0.322813,1,NAVIGATE
206.500,r01,1.302289,0.552687,0.529549,1,NAVIGATE
206.500,r02,1.212889,1.191578,0.681308,1,WAIT_PEERS
206.500,r03,1.200837,1.202157,0.397191,1,NAVIGATE
206.500,r04,1.168331,1.241163,0.893834,2,WAIT_PEERS
206.500,r05,1.247850,0.530278,0.176168,3,EXECUTE
206.500,r06,1.212972,1.174892,0.798775,1,NAVIGATE
207.000,r00,0.829969,0.465052,0.322397,1,NAVIGATE
207.000,r01,1.306501,0.512910,0.529133,1,NAVIGATE
207.000,r02,1.212889,1.191578,0.681268,1,WAIT_PEERS
207.000,r03,1.189441,1.240500,0.396775,1,NAVIGATE
207.000,r04,1.168331,1.241163,0.893794,2,WAIT_PEERS
207.000,r05,1.247850,0.530278,0.176128,3,EXECUTE
207.000,r06,1.200168,1.212787,0.798359,1,NAVIGATE
207.500,r00,0.868457,0.454159,0.321981,1,NAVIGATE
207.500,r01,1.310714,0.473132,0.528717,1,NAVIGATE
207.500,r02,1.212889,1.191578,0.681228,1,WAIT_PEERS
207.500,r03,1.189441,1.240500,0.396735,1,EXECUTE
207.500,r04,1.168331,1.241163,0.893754,2,EXECUTE
207.500,r05,1.247850,0.530278,0.176088,3,EXECUTE
207.500,r06,1.189925,1.243103,0.798019,1,EXECUTE
208.000,r00,0.906946,0.443267,0.321565,1,NAVIGATE
208.000,r01,1.314926,0.433355,0.528301,1,NAVIGATE
208.000,r02,1.212889,1.191578,0.681188,1,WAIT_PEERS
208.000,r03,1.189441,1.240500,0.396695,1,EXECUTE
208.000,r04,1.168331,1.241163,0.893714,2,EXECUTE
208.000,r05,1.247850,0.530278,0.176048,3,EXECUTE
208.000,r06,1.189925,1.243103,0.797979,1,EXECUTE
208.500,r00,0.945434,0.432374,0.321149,1,NAVIGATE
208.500,r01,1.319139,0.393577,0.527885,1,NAVIGATE
208.500,r02,1.212889,1.191578,0.681148,1,WAIT_PEERS
208.500,r03,1.189441,1.240500,0.396655,1,EXECUTE
208.500,r04,1.168331,1.241163,0.893674,2,EXECUTE
208.500,r05,1.247850,0.530278,0.176008,3,EXECUTE
208.500,r06,1.189925,1.243103,0.797939,1,EXECUTE
209.000,r00,0.983922,0.421481,0.320733,1,NAVIGATE
209.000,r01,1.323351,0.353799,0.527469,1,NAVIGATE
209.000,r02,1.212889,1.191578,0.681108,1,WAIT_PEERS
209.000,r03,1.189441,1.240500,0.396615,1,EXECUTE
209.000,r04,1.168331,1.241163,0.893634,2,EXECUTE
209.000,r05,1.247850,0.530278,0.175968,3,EXECUTE
209.000,r06,1.189925,1.243103,0.797899,1,EXECUTE
209.500,r00,1.022411,0.410589,0.320317,2,NAVIGATE
209.500,r01,1.327564,0.314022,0.527053,1,NAVIGATE
209.500,r02,1.212889,1.191578,0.681068,1,WAIT_PEERS
209.500,r03,1.189441,1.240500,0.396575,2,EXECUTE
209.500,r04,1.168331,1.241163,0.893594,2,EXECUTE
209.500,r05,1.247850,0.530278,0.175928,3,EXECUTE
209.500,r06,1.189925,1.243103,0.797859,1,EXECUTE
210.000,r00,1.060899,0.399696,0.319901,2,NAVIGATE
210.000,r01,1.331776,0.274244,0.526637,1,NAVIGATE
210.000,r02,1.212889,1.191578,0.681028,1,WAIT_PEERS
210.000,r03,1.189441,1.240500,0.396535,2,EXECUTE
210.000,r04,1.168331,1.241163,0.893554,2,EXECUTE
210.000,r05,1.247850,0.530278,0.175888,3,EXECUTE
210.000,r06,1.189925,1.243103,0.797819,1,EXECUTE
210.500,r00,1.099387,0.388803,0.319485,2,NAVIGATE
210.500,r01,1.335989,0.234467,0.526221,1,NAVIGATE
210.500,r02,1.212889,1.191578,0.680988,1,WAIT_PEERS
210.500,r03,1.189441,1.240500,0.396495,2,EXECUTE
210.500,r04,1.168331,1.241163,0.893514,2,EXECUTE
210.500,r05,1.247850,0.530278,0.175848,3,EXECUTE
210.500,r06,1.189925,1.243103,0.797779,1,EXECUTE
211.000,r00,1.137876,0.377911,0.319069,2,NAVIGATE
211.000,r01,1.339359,0.202645,0.525880,1,EXECUTE
211.000,r02,1.212889,1.191578,0.680948,1,WAIT_PEERS
211.000,r03,1.189441,1.240500,0.396455,2,EXECUTE
211.000,r04,1.168331,1.241163,0.893474,2,EXECUTE
211.000,r05,1.247850,0.530278,0.175808,3,EXECUTE
211.000,r06,1.189925,1.243103,0.797739,1,EXECUTE
211.500,r00,1.168666,0.369197,0.318729,2,WAIT_PEERS
211.500,r01,1.339359,0.202645,0.525840,1,EXECUTE
211.500,r02,1.212889,1.191578,0.680908,1,WAIT_PEERS
211.500,r03,1.189441,1.240500,0.396415,2,EXECUTE
211.500,r04,1.168331,1.241163,0.893434,2,EXECUTE
211.500,r05,1.247850,0.530278,0.175768,3,EXECUTE
211.500,r06,1.189925,1.243103,0.797699,1,EXECUTE
212.000,r00,1.168666,0.369197,0.318689,2,WAIT_PEERS
212.000,r01,1.339359,0.202645,0.525800,1,EXECUTE
212.000,r02,1.212889,1.191578,0.680868,1,WAIT_PEERS
212.000,r03,1.189441,1.240500,0.396375,2,EXECUTE
212.000,r04,1.168331,1.241163,0.893394,2,EXECUTE
212.000,r05,1.247850,0.530278,0.175728,3,EXECUTE
212.000,r06,1.189925,1.243103,0.797659,1,EXECUTE
212.500,r00,1.168666,0.369197,0.318649,2,WAIT_PEERS
212.500,r01,1.339359,0.202645,0.525760,1,EXECUTE
212.500,r02,1.212889,1.191578,0.680828,1,WAIT_PEERS
212.500,r03,1.189441,1.240500,0.396335,2,EXECUTE
212.500,r04,1.168331,1.241163,0.893354,2,EXECUTE
212.500,r05,1.247850,0.530278,0.175688,3,EXECUTE
212.500,r06,1.189925,1.243103,0.797619,1,EXECUTE
213.000,r00,1.168666,0.369197,0.318609,2,WAIT_PEERS
213.000,r01,1.339359,0.202645,0.525720,1,EXECUTE
213.000,r02,1.212889,1.191578,0.680788,1,WAIT_PEERS
213.000,r03,1.189441,1.240500,0.396295,2,EXECUTE
213.000,r04,1.168331,1.241163,0.893314,2,EXECUTE
213.000,r05,1.247850,0.530278,0.175648,3,EXECUTE
213.000,r06,1.189925,1.243103,0.797579,1,EXECUTE
213.500,r00,1.168666,0.369197,0.318569,2,WAIT_PEERS
213.500,r01,1.339359,0.202645,0.525680,1,EXECUTE
213.500,r02,1.212889,1.191578,0.680748,1,WAIT_PEERS
213.500,r03,1.189441,1.240500,0.396255,2,EXECUTE
213.500,r04,1.168331,1.241163,0.893274,2,EXECUTE
213.500,r05,1.247850,0.530278,0.175608,3,EXECUTE
213.500,r06,1.189925,1.243103,0.797539,1,EXECUTE
214.000,r00,1.168666,0.369197,0.318529,2,WAIT_PEERS
214.000,r01,1.339359,0.202645,0.525640,1,EXECUTE
214.000,r02,1.212889,1.191578,0.680708,1,WAIT_PEERS
214.000,r03,1.189441,1.240500,0.396215,2,EXECUTE
214.000,r04,1.168331,1.241163,0.893234,2,EXECUTE
214.000,r05,1.247850,0.530278,0.175568,3,EXECUTE
214.000,r06,1.189925,1.243103,0.797499,1,EXECUTE
214.500,r00,1.168666,0.369197,0.318489,2,WAIT_PEERS
214.500,r01,1.339359,0.202645,0.525600,1,EXECUTE
214.500,r02,1.212889,1.191578,0.680668,1,WAIT_PEERS
214.500,r03,1.189441,1.240500,0.396175,2,EXECUTE
214.500,r04,1.168331,1.241163,0.893194,2,EXECUTE
214.500,r05,1.247850,0.530278,0.175528,3,EXECUTE
214.500,r06,1.189925,1.243103,0.797459,1,EXECUTE
215.000,r00,1.168666,0.369197,0.318449,2,WAIT_PEERS
215.000,r01,1.339359,0.202645,0.525560,1,EXECUTE
215.000,r02,1.212889,1.191578,0.680628,1,WAIT_PEERS
215.000,r03,1.189441,1.240500,0.396135,2,EXECUTE
215.000,r04,1.168331,1.241163,0.893154,2,EXECUTE
215.000,r05,1.247850,0.530278,0.175488,2,NAVIGATE
215.000,r06,1.189925,1.243103,0.797419,1,EXECUTE
215.500,r00,1.168666,0.369197,0.318409,2,WAIT_PEERS
215.500,r01,1.339359,0.202645,0.525520,1,EXECUTE
215.500,r02,1.212889,1.191578,0.680588,1,WAIT_PEERS
215.500,r03,1.189441,1.240500,0.396095,2,EXECUTE
215.500,r04,1.168331,1.241163,0.893114,2,EXECUTE
215.500,r05,1.247850,0.530278,0.175448,2,NAVIGATE
215.500,r06,1.189925,1.243103,0.797379,1,EXECUTE
216.000,r00,1.168666,0.369197,0.318369,2,WAIT_PEERS
216.000,r01,1.339359,0.202645,0.525480,1,EXECUTE
216.000,r02,1.212889,1.191578,0.680548,1,WAIT_PEERS
216.000,r03,1.189441,1.240500,0.396055,2,EXECUTE
216.000,r04,1.168331,1.241163,0.893074,2,EXECUTE
216.000,r05,1.247850,0.530278,0.175408,2,NAVIGATE
216.000,r06,1.189925,1.243103,0.797339,1,EXECUTE
216.500,r00,1.168666,0.369197,0.318329,2,WAIT_PEERS
216.500,r01,1.339359,0.202645,0.525440,1,EXECUTE
216.500,r02,1.212889,1.191578,0.680508,1,WAIT_PEERS
216.500,r03,1.189441,1.240500,0.396015,2,EXECUTE
216.500,r04,1.168331,1.241163,0.893034,2,EXECUTE
216.500,r05,1.224382,0.525253,0.175142,2,NAVIGATE
216.500,r06,1.189925,1.243103,0.797299,1,EXECUTE
217.000,r00,1.168666,0.369197,0.318289,2,WAIT_PEERS
217.000,r01,1.339359,0.202645,0.525400,1,EXECUTE
217.000,r02,1.212889,1.191578,0.680468,1,WAIT_PEERS
217.000,r03,1.189441,1.240500,0.395975,2,EXECUTE
217.000,r04,1.168331,1.241163,0.892994,2,EXECUTE
217.000,r05,1.185269,0.516877,0.174726,2,NAVIGATE
217.000,r06,1.189925,1.243103,0.797259,1,EXECUTE
217.500,r00,1.168666,0.369197,0.318249,2,WAIT_PEERS
217.500,r01,1.339359,0.202645,0.525360,1,EXECUTE
217.500,r02,1.212889,1.191578,0.680428,1,WAIT_PEERS
217.500,r03,1.189441,1.240500,0.395935,1,NAVIGATE
217.500,r04,1.168331,1.241163,0.892954,1,NAVIGATE
217.500,r05,1.146155,0.508502,0.174310,2,NAVIGATE
217.500,r06,1.189925,1.243103,0.797219,0,EXPLORE
218.000,r00,1.168666,0.369197,0.318209,2,WAIT_PEERS
218.000,r01,1.339359,0.202645,0.525320,1,EXECUTE
218.000,r02,1.212889,1.191578,0.680388,1,WAIT_PEERS
218.000,r03,1.189441,1.240500,0.395895,1,NAVIGATE
218.000,r04,1.168331,1.241163,0.892914,1,NAVIGATE
218.000,r05,1.107042,0.500126,0.173894,2,NAVIGATE
218.000,r06,1.189925,1.243103,0.797179,0,EXPLORE
218.500,r00,1.168666,0.369197,0.318169,2,WAIT_PEERS
218.500,r01,1.339359,0.202645,0.525280,1,EXECUTE
218.500,r02,1.212889,1.191578,0.680348,1,WAIT_PEERS
218.500,r03,1.189441,1.240500,0.395855,1,NAVIGATE
218.500,r04,1.168331,1.241163,0.892874,1,NAVIGATE
218.500,r05,1.067929,0.491751,0.173478,2,NAVIGATE
218.500,r06,1.189925,1.243103,0.797139,0,EXPLORE
219.000,r00,1.168666,0.369197,0.318129,2,WAIT_PEERS
219.000,r01,1.339359,0.202645,0.525240,1,EXECUTE
219.000,r02,1.212889,1.191578,0.680308,1,EXECUTE
219.000,r03,1.187212,1.216603,0.395590,1,NAVIGATE
219.000,r04,1.171890,1.225564,0.892683,1,EXECUTE
219.000,r05,1.028816,0.483375,0.173062,2,NAVIGATE
219.000,r06,1.173701,1.225417,0.796873,0,EXPLORE
219.500,r00,1.168666,0.369197,0.318089,2,WAIT_PEERS
219.500,r01,1.339359,0.202645,0.525200,1,EXECUTE
219.500,r02,1.212889,1.191578,0.680268,1,EXECUTE
219.500,r03,1.183496,1.176776,0.395174,1,NAVIGATE
219.500,r04,1.171890,1.225564,0.892643,1,EXECUTE
219.500,r05,0.989702,0.475000,0.172646,2,NAVIGATE
219.500,r06,1.173701,1.225417,0.796833,0,NAVIGATE
220.000,r00,1.168666,0.369197,0.318049,2,WAIT_PEERS
